Name,Year,Genre,Budget,Duration,Rating,Language,Industry
Schizopolis,1996.0,Comedy,250000,96,6.8,English,Hollywood
Alaska,1996.0,Adventure,23000000,109,5.8,English,Hollywood
Moll Flanders,1996.0,Drama,37010639,123,6.5,English,Hollywood
The Associate,1996.0,Comedy,37010639,114,6.1,English,Hollywood
Shiloh,1996.0,Drama,37010639,93,6.4,English,Hollywood
In Love and War,1996.0,Biography,37010639,113,6.0,English,Hollywood
Surviving Picasso,1996.0,Biography,16000000,125,6.4,English,Hollywood
Mr. Wrong,1996.0,Comedy,37010639,96,3.8,English,Hollywood
Fled,1996.0,Action,25000000,98,5.4,English,Hollywood
Infinity,1996.0,Biography,37010639,119,6.2,English,Hollywood
Unforgettable,1996.0,Drama,18000000,117,6.0,English,Hollywood
Bloodsport 2,1996.0,Action,37010639,90,4.8,English,Hollywood
Phat Beach,1996.0,Comedy,37010639,89,3.9,English,Hollywood
Last Dance,1996.0,Drama,37010639,103,5.7,English,Hollywood
Grace of My Heart,1996.0,Comedy,5000000,116,6.7,English,Hollywood
Celtic Pride,1996.0,Comedy,37010639,91,5.3,English,Hollywood
Ed,1996.0,Comedy,24000000,94,2.7,English,Hollywood
The Game,1997.0,Drama,50000000,129,7.8,English,Hollywood
Boogie Nights,1997.0,Drama,15000000,155,7.9,English,Hollywood
Titanic,1997.0,Drama,200000000,194,7.8,English,Hollywood
Austin Powers: International Man of Mystery,1997.0,Adventure,16500000,89,7.0,English,Hollywood
Good Will Hunting,1997.0,Drama,10000000,126,8.3,English,Hollywood
Starship Troopers,1997.0,Action,105000000,129,7.2,English,Hollywood
Con Air,1997.0,Action,75000000,115,6.9,English,Hollywood
Jackie Brown,1997.0,Crime,12000000,154,7.5,English,Hollywood
L.A. Confidential,1997.0,Crime,35000000,138,8.2,English,Hollywood
Contact,1997.0,Drama,90000000,150,7.5,English,Hollywood
Men in Black,1997.0,Action,90000000,98,7.3,English,Hollywood
Home Alone 3,1997.0,Action,32000000,102,4.5,English,Hollywood
Air Force One,1997.0,Action,85000000,124,6.5,English,Hollywood
Batman & Robin,1997.0,Action,125000000,125,3.8,English,Hollywood
Hercules,1997.0,Animation,85000000,93,7.3,English,Hollywood
Dante's Peak,1997.0,Action,116000000,108,6.0,English,Hollywood
The Lost World: Jurassic Park,1997.0,Action,73000000,129,6.6,English,Hollywood
Scream 2,1997.0,Horror,24000000,120,6.2,English,Hollywood
Face/Off,1997.0,Action,80000000,138,7.2,English,Hollywood
As Good as It Gets,1997.0,Comedy,50000000,139,7.7,English,Hollywood
Gattaca,1997.0,Drama,36000000,106,7.8,English,Hollywood
The Rainmaker,1997.0,Crime,40000000,135,7.2,English,Hollywood
I Know What You Did Last Summer,1997.0,Horror,17000000,101,5.7,English,Hollywood
Alien: Resurrection,1997.0,Action,75000000,109,6.2,English,Hollywood
Liar Liar,1997.0,Comedy,45000000,86,6.9,English,Hollywood
Donnie Brasco,1997.0,Biography,35000000,127,7.7,English,Hollywood
George of the Jungle,1997.0,Action,55000000,92,5.5,English,Hollywood
Anastasia,1997.0,Animation,50000000,94,7.2,English,Hollywood
Fools Rush In,1997.0,Comedy,20000000,109,6.1,English,Hollywood
Midnight in the Garden of Good and Evil,1997.0,Crime,35000000,155,6.6,English,Hollywood
Good Burger,1997.0,Comedy,9000000,95,5.7,English,Hollywood
The Edge,1997.0,Action,30000000,117,6.9,English,Hollywood
My Best Friend's Wedding,1997.0,Comedy,38000000,105,6.3,English,Hollywood
Anaconda,1997.0,Action,45000000,89,4.8,English,Hollywood
Speed 2: Cruise Control,1997.0,Action,160000000,121,3.9,English,Hollywood
The Saint,1997.0,Action,68000000,116,6.2,English,Hollywood
Spawn,1997.0,Action,40000000,96,5.2,English,Hollywood
Romy and Michele's High School Reunion,1997.0,Comedy,37010639,92,6.2,English,Hollywood
Seven Years in Tibet,1997.0,Adventure,70000000,136,7.1,English,Hollywood
Cop Land,1997.0,Crime,15000000,105,6.9,English,Hollywood
Gummo,1997.0,Comedy,1300000,89,6.7,English,Hollywood
In & Out,1997.0,Comedy,35000000,90,6.4,English,Hollywood
Chasing Amy,1997.0,Comedy,250000,113,7.2,English,Hollywood
U Turn,1997.0,Crime,19000000,125,6.7,English,Hollywood
Conspiracy Theory,1997.0,Action,75000000,135,6.7,English,Hollywood
Breakdown,1997.0,Crime,36000000,93,6.9,English,Hollywood
G.I. Jane,1997.0,Action,50000000,125,6.0,English,Hollywood
The Jackal,1997.0,Action,60000000,124,6.4,English,Hollywood
Kiss the Girls,1997.0,Crime,27000000,115,6.6,English,Hollywood
Vegas Vacation,1997.0,Comedy,25000000,93,6.0,English,Hollywood
The Devil's Own,1997.0,Action,90000000,111,6.2,English,Hollywood
Amistad,1997.0,Biography,36000000,155,7.3,English,Hollywood
The Postman,1997.0,Action,80000000,177,6.1,English,Hollywood
Mimic,1997.0,Horror,30000000,105,6.0,English,Hollywood
Grosse Pointe Blank,1997.0,Action,15000000,107,7.3,English,Hollywood
Mortal Kombat: Annihilation,1997.0,Action,30000000,95,3.7,English,Hollywood
Selena,1997.0,Biography,20000000,127,6.8,English,Hollywood
The Peacemaker,1997.0,Action,50000000,124,6.0,English,Hollywood
Volcano,1997.0,Action,90000000,104,5.5,English,Hollywood
Mousehunt,1997.0,Comedy,38000000,98,6.5,English,Hollywood
Inventing the Abbotts,1997.0,Drama,37010639,110,6.4,English,Hollywood
Beverly Hills Ninja,1997.0,Action,18000000,88,5.6,English,Hollywood
Murder at 1600,1997.0,Action,40000000,107,6.1,English,Hollywood
Flubber,1997.0,Comedy,80000000,93,5.3,English,Hollywood
Orgazmo,1997.0,Comedy,1000000,94,6.1,English,Hollywood
The Ice Storm,1997.0,Drama,18000000,112,7.4,English,Hollywood
Soul Food,1997.0,Comedy,7500000,115,7.0,English,Hollywood
Double Team,1997.0,Action,30000000,93,4.8,English,Hollywood
Wag the Dog,1997.0,Comedy,15000000,97,7.1,English,Hollywood
Absolute Power,1997.0,Action,50000000,121,6.7,English,Hollywood
Wishmaster,1997.0,Fantasy,5000000,90,5.8,English,Hollywood
Jungle 2 Jungle,1997.0,Comedy,32000000,105,5.2,English,Hollywood
B*A*P*S,1997.0,Comedy,37010639,91,4.7,English,Hollywood
Private Parts,1997.0,Biography,28000000,109,6.9,English,Hollywood
The Boxer,1997.0,Drama,37010639,113,7.0,English,Hollywood
Picture Perfect,1997.0,Comedy,10000000,101,5.5,English,Hollywood
Money Talks,1997.0,Action,25000000,97,6.2,English,Hollywood
RocketMan,1997.0,Comedy,37010639,95,5.9,English,Hollywood
Switchback,1997.0,Crime,37000000,118,6.4,English,Hollywood
Wild America,1997.0,Action,37010639,106,6.4,English,Hollywood
Nothing to Lose,1997.0,Action,25000000,98,6.7,English,Hollywood
Steel,1997.0,Action,16000000,97,2.9,English,Hollywood
Eve's Bayou,1997.0,Drama,6000000,109,7.3,English,Hollywood
Kundun,1997.0,Biography,28000000,134,7.0,English,Hollywood
Fire Down Below,1997.0,Action,60000000,105,5.1,English,Hollywood
Air Bud,1997.0,Comedy,3000000,98,5.3,English,Hollywood
The Opposite of Sex,1997.0,Comedy,5000000,105,6.4,English,Hollywood
For Richer or Poorer,1997.0,Comedy,35000000,115,5.8,English,Hollywood
Turbo: A Power Rangers Movie,1997.0,Action,8000000,99,3.7,English,Hollywood
Rosewood,1997.0,Action,25000000,140,7.2,English,Hollywood
Addicted to Love,1997.0,Comedy,37010639,100,6.1,English,Hollywood
Metro,1997.0,Action,55000000,117,5.5,English,Hollywood
Red Corner,1997.0,Crime,48000000,122,6.3,English,Hollywood
Affliction,1997.0,Drama,6000000,114,7.0,English,Hollywood
Love Jones,1997.0,Drama,10000000,104,7.4,English,Hollywood
A Thousand Acres,1997.0,Drama,28000000,105,6.1,English,Hollywood
Nowhere,1997.0,Comedy,37010639,82,6.5,English,Hollywood
Hoodlum,1997.0,Crime,30000000,130,6.3,English,Hollywood
Excess Baggage,1997.0,Action,20000000,101,5.4,English,Hollywood
The Man Who Knew Too Little,1997.0,Comedy,20000000,94,6.6,English,Hollywood
The Beautician and the Beast,1997.0,Comedy,16000000,105,5.5,English,Hollywood
Suicide Kings,1997.0,Comedy,5000000,106,6.9,English,Hollywood
City of Industry,1997.0,Crime,8000000,97,6.1,English,Hollywood
One Eight Seven,1997.0,Drama,20000000,119,6.7,English,Hollywood
Deconstructing Harry,1997.0,Comedy,20000000,96,7.4,English,Hollywood
Booty Call,1997.0,Comedy,37010639,79,5.4,English,Hollywood
Nightwatch,1997.0,Drama,37010639,101,6.2,English,Hollywood
The Night Flier,1997.0,Fantasy,1000000,94,6.0,English,Hollywood
Kull the Conqueror,1997.0,Action,30000000,95,4.9,English,Hollywood
The Spanish Prisoner,1997.0,Drama,10000000,110,7.2,English,Hollywood
The Pest,1997.0,Comedy,8000000,84,5.0,English,Hollywood
The Wings of the Dove,1997.0,Drama,37010639,102,7.1,English,Hollywood
Warriors of Virtue,1997.0,Action,35000000,101,4.7,English,Hollywood
Gridlock'd,1997.0,Comedy,37010639,91,6.9,English,Hollywood
The Apostle,1997.0,Drama,5000000,134,7.2,English,Hollywood
Still Breathing,1997.0,Comedy,37010639,109,6.7,English,Hollywood
That Darn Cat,1997.0,Action,37010639,89,4.7,English,Hollywood
Anna Karenina,1997.0,Drama,35000000,108,6.3,English,Hollywood
Ulee's Gold,1997.0,Drama,2700000,113,7.0,English,Hollywood
Prefontaine,1997.0,Biography,8000000,106,6.8,English,Hollywood
Cats Don't Dance,1997.0,Animation,32000000,75,6.9,English,Hollywood
Turbulence,1997.0,Action,55000000,100,4.9,English,Hollywood
One Night Stand,1997.0,Drama,24000000,102,5.8,English,Hollywood
Trojan War,1997.0,Comedy,15000000,85,5.7,English,Hollywood
Mr. Magoo,1997.0,Adventure,30000000,87,4.0,English,Hollywood
Fathers' Day,1997.0,Comedy,85000000,98,5.3,English,Hollywood
Two Girls and a Guy,1997.0,Comedy,1000000,84,5.5,English,Hollywood
Free Willy 3: The Rescue,1997.0,Adventure,37010639,86,4.8,English,Hollywood
The House of Yes,1997.0,Comedy,1500000,85,6.6,English,Hollywood
Leave It to Beaver,1997.0,Comedy,15000000,84,5.2,English,Hollywood
A Simple Wish,1997.0,Comedy,28000000,89,5.4,English,Hollywood
Going All the Way,1997.0,Comedy,37010639,103,5.7,English,Hollywood
Star Kid,1997.0,Adventure,12000000,101,5.3,English,Hollywood
Plump Fiction,1997.0,Comedy,37010639,82,2.7,English,Hollywood
The Last Time I Committed Suicide,1997.0,Biography,4000000,92,5.6,English,Hollywood
Out to Sea,1997.0,Comedy,33000000,106,6.1,English,Hollywood
Gone Fishin',1997.0,Comedy,53000000,94,4.8,English,Hollywood
Gang Related,1997.0,Action,37010639,111,6.5,English,Hollywood
Most Wanted,1997.0,Action,25000000,99,5.6,English,Hollywood
8 Heads in a Duffel Bag,1997.0,Adventure,3000000,95,5.4,English,Hollywood
The Sixth Man,1997.0,Comedy,11000000,107,5.7,English,Hollywood
Masterminds,1997.0,Action,37010639,106,5.2,English,Hollywood
The Real Blonde,1997.0,Comedy,37010639,105,6.0,English,Hollywood
Eight Days a Week,1997.0,Comedy,37010639,92,6.2,English,Hollywood
Playing God,1997.0,Crime,12000000,94,5.6,English,Hollywood
Hugo Pool,1997.0,Comedy,37010639,92,5.1,English,Hollywood
How to Be a Player,1997.0,Comedy,37010639,93,5.4,English,Hollywood
The Locusts,1997.0,Drama,37010639,124,6.1,English,Hollywood
Mr. Jealousy,1997.0,Comedy,37010639,103,6.4,English,Hollywood
McHale's Navy,1997.0,Action,31190000,108,4.6,English,Hollywood
Oscar and Lucinda,1997.0,Drama,37010639,132,6.6,English,Hollywood
Trial and Error,1997.0,Comedy,37010639,98,5.8,English,Hollywood
The Big Lebowski,1998.0,Comedy,15000000,117,8.1,English,Hollywood
Saving Private Ryan,1998.0,Drama,70000000,169,8.6,English,Hollywood
American History X,1998.0,Drama,20000000,119,8.5,English,Hollywood
The Truman Show,1998.0,Comedy,60000000,103,8.1,English,Hollywood
Armageddon,1998.0,Action,140000000,151,6.7,English,Hollywood
Rounders,1998.0,Crime,12000000,121,7.3,English,Hollywood
The Parent Trap,1998.0,Adventure,37010639,128,6.6,English,Hollywood
Wild Things,1998.0,Crime,20000000,108,6.5,English,Hollywood
Blade,1998.0,Action,45000000,120,7.1,English,Hollywood
The Wedding Singer,1998.0,Comedy,18000000,97,6.9,English,Hollywood
Meet Joe Black,1998.0,Drama,90000000,178,7.2,English,Hollywood
Rush Hour,1998.0,Action,33000000,98,7.0,English,Hollywood
Fear and Loathing in Las Vegas,1998.0,Adventure,18500000,118,7.6,English,Hollywood
Deep Impact,1998.0,Action,75000000,120,6.2,English,Hollywood
There's Something About Mary,1998.0,Comedy,23000000,119,7.1,English,Hollywood
The Faculty,1998.0,Horror,15000000,104,6.5,English,Hollywood
A Bug's Life,1998.0,Animation,120000000,95,7.2,English,Hollywood
Out of Sight,1998.0,Comedy,48000000,123,7.0,English,Hollywood
Mulan,1998.0,Animation,90000000,88,7.6,English,Hollywood
Practical Magic,1998.0,Comedy,75000000,104,6.3,English,Hollywood
The Thin Red Line,1998.0,Drama,52000000,170,7.6,English,Hollywood
Pleasantville,1998.0,Comedy,60000000,124,7.5,English,Hollywood
You've Got Mail,1998.0,Comedy,65000000,119,6.7,English,Hollywood
What Dreams May Come,1998.0,Drama,85000000,113,7.0,English,Hollywood
Rushmore,1998.0,Comedy,9000000,93,7.7,English,Hollywood
The Mask of Zorro,1998.0,Action,95000000,136,6.8,English,Hollywood
A Perfect Murder,1998.0,Crime,60000000,107,6.5,English,Hollywood
Ever After: A Cinderella Story,1998.0,Comedy,26000000,121,7.0,English,Hollywood
Shakespeare in Love,1998.0,Comedy,25000000,123,7.1,English,Hollywood
Can't Hardly Wait,1998.0,Comedy,10000000,100,6.5,English,Hollywood
Small Soldiers,1998.0,Action,40000000,110,6.2,English,Hollywood
Snake Eyes,1998.0,Crime,73000000,98,6.0,English,Hollywood
The Prince of Egypt,1998.0,Animation,70000000,99,7.1,English,Hollywood
Stepmom,1998.0,Comedy,50000000,125,6.8,English,Hollywood
The Waterboy,1998.0,Comedy,23000000,90,6.1,English,Hollywood
Blast from the Past,1998.0,Comedy,35000000,112,6.6,English,Hollywood
Star Trek: Insurrection,1998.0,Action,58000000,103,6.4,English,Hollywood
Enemy of the State,1998.0,Action,90000000,132,7.3,English,Hollywood
Fallen,1998.0,Action,37010639,124,7.0,English,Hollywood
Lost in Space,1998.0,Action,80000000,130,5.2,English,Hollywood
Bride of Chucky,1998.0,Comedy,25000000,89,5.4,English,Hollywood
Pi,1998.0,Drama,60000,84,7.4,English,Hollywood
The Horse Whisperer,1998.0,Drama,60000000,169,6.6,English,Hollywood
Happiness,1998.0,Comedy,2200000,134,7.7,English,Hollywood
Patch Adams,1998.0,Biography,90000000,115,6.8,English,Hollywood
Sphere,1998.0,Action,80000000,134,6.1,English,Hollywood
U.S. Marshals,1998.0,Action,60000000,131,6.6,English,Hollywood
Six Days Seven Nights,1998.0,Action,70000000,102,5.8,English,Hollywood
Deep Rising,1998.0,Action,45000000,106,6.1,English,Hollywood
Lethal Weapon 4,1998.0,Action,140000000,127,6.6,English,Hollywood
54,1998.0,Drama,13000000,93,5.8,English,Hollywood
Hope Floats,1998.0,Drama,30000000,114,6.0,English,Hollywood
Buffalo '66,1998.0,Comedy,1500000,110,7.5,English,Hollywood
Psycho,1998.0,Horror,60000000,105,4.6,English,Hollywood
Halloween H20: 20 Years Later,1998.0,Horror,17000000,86,5.8,English,Hollywood
Mercury Rising,1998.0,Action,60000000,111,6.1,English,Hollywood
City of Angels,1998.0,Drama,55000000,114,6.7,English,Hollywood
Half Baked,1998.0,Comedy,8000000,82,6.7,English,Hollywood
He Got Game,1998.0,Drama,25000000,136,6.9,English,Hollywood
Antz,1998.0,Animation,105000000,83,6.5,English,Hollywood
Great Expectations,1998.0,Drama,25000000,111,6.8,English,Hollywood
The Avengers,1998.0,Action,60000000,89,3.8,English,Hollywood
I Still Know What You Did Last Summer,1998.0,Horror,65000000,100,4.7,English,Hollywood
The Siege,1998.0,Action,70000000,116,6.4,English,Hollywood
Soldier,1998.0,Action,60000000,99,6.0,English,Hollywood
A Night at the Roxbury,1998.0,Comedy,17000000,82,6.2,English,Hollywood
Why Do Fools Fall in Love,1998.0,Biography,37010639,116,6.4,English,Hollywood
The X Files,1998.0,Drama,66000000,121,7.0,English,Hollywood
BASEketball,1998.0,Comedy,25000000,103,6.5,English,Hollywood
Six-String Samurai,1998.0,Action,2000000,91,6.6,English,Hollywood
SLC Punk!,1998.0,Comedy,37010639,97,7.4,English,Hollywood
The Replacement Killers,1998.0,Action,30000000,87,6.2,English,Hollywood
Bulworth,1998.0,Comedy,30000000,108,6.8,English,Hollywood
Apt Pupil,1998.0,Crime,14000000,111,6.7,English,Hollywood
Doctor Dolittle,1998.0,Comedy,71500000,85,5.4,English,Hollywood
Species II,1998.0,Action,37010639,93,4.4,English,Hollywood
Celebrity,1998.0,Comedy,12000000,113,6.3,English,Hollywood
Very Bad Things,1998.0,Comedy,30000000,100,6.3,English,Hollywood
The Last Days of Disco,1998.0,Comedy,8000000,113,6.7,English,Hollywood
The Big Hit,1998.0,Action,13000000,91,6.1,English,Hollywood
Blues Brothers 2000,1998.0,Action,28000000,123,4.9,English,Hollywood
Gods and Monsters,1998.0,Biography,10000000,105,7.4,English,Hollywood
Mighty Joe Young,1998.0,Action,90000000,114,5.7,English,Hollywood
The Object of My Affection,1998.0,Comedy,15000000,111,6.0,English,Hollywood
Twilight,1998.0,Crime,37000000,94,6.2,English,Hollywood
Quest for Camelot,1998.0,Animation,40000000,86,6.3,English,Hollywood
Hard Rain,1998.0,Action,70000000,97,5.9,English,Hollywood
The Mighty,1998.0,Comedy,37010639,100,7.3,English,Hollywood
New Rose Hotel,1998.0,Drama,37010639,93,5.1,English,Hollywood
Simon Birch,1998.0,Comedy,30000000,114,6.9,English,Hollywood
Thursday,1998.0,Action,37010639,87,7.2,English,Hollywood
Dance with Me,1998.0,Drama,37010639,126,5.9,English,Hollywood
Jack Frost,1998.0,Comedy,85000000,101,5.4,English,Hollywood
Hush,1998.0,Drama,21000000,96,5.5,English,Hollywood
How Stella Got Her Groove Back,1998.0,Comedy,20000000,124,5.7,English,Hollywood
Almost Heroes,1998.0,Adventure,30000000,90,5.8,English,Hollywood
Major League: Back to the Minors,1998.0,Comedy,18000000,100,4.7,English,Hollywood
High Art,1998.0,Drama,37010639,101,6.6,English,Hollywood
A Civil Action,1998.0,Drama,75000000,115,6.6,English,Hollywood
Playing by Heart,1998.0,Comedy,20000000,121,7.0,English,Hollywood
The Rugrats Movie,1998.0,Animation,24000000,79,5.9,English,Hollywood
The Players Club,1998.0,Comedy,4500000,104,5.9,English,Hollywood
Dead Man on Campus,1998.0,Comedy,14000000,96,6.0,English,Hollywood
Senseless,1998.0,Comedy,15000000,93,6.1,English,Hollywood
Black Dog,1998.0,Action,30000000,89,5.4,English,Hollywood
Dangerous Beauty,1998.0,Biography,8000000,111,7.2,English,Hollywood
The Newton Boys,1998.0,Action,27000000,122,6.1,English,Hollywood
Pecker,1998.0,Comedy,6000000,87,6.4,English,Hollywood
Without Limits,1998.0,Biography,25000000,117,7.2,English,Hollywood
Wide Awake,1998.0,Comedy,6000000,88,5.9,English,Hollywood
Return to Paradise,1998.0,Drama,37010639,111,6.9,English,Hollywood
Mafia!,1998.0,Comedy,10000000,87,5.6,English,Hollywood
Desperate Measures,1998.0,Action,50000000,100,6.1,English,Hollywood
Phantoms,1998.0,Horror,37010639,96,5.4,English,Hollywood
Smoke Signals,1998.0,Comedy,2000000,89,7.2,English,Hollywood
Beloved,1998.0,Drama,80000000,172,6.0,English,Hollywood
3 Ninjas: High Noon at Mega Mountain,1998.0,Action,37010639,93,3.0,English,Hollywood
One True Thing,1998.0,Drama,30000000,127,7.0,English,Hollywood
Firestorm,1998.0,Action,19000000,89,4.8,English,Hollywood
Slums of Beverly Hills,1998.0,Comedy,5000000,91,6.6,English,Hollywood
Strangeland,1998.0,Horror,1100000,85,5.1,English,Hollywood
Paulie,1998.0,Adventure,23000000,91,6.5,English,Hollywood
Permanent Midnight,1998.0,Biography,37010639,88,6.2,English,Hollywood
Meet the Deedles,1998.0,Comedy,24000000,93,4.1,English,Hollywood
The Gingerbread Man,1998.0,Crime,25000000,114,5.7,English,Hollywood
Savior,1998.0,Drama,10000000,103,7.3,English,Hollywood
The Odd Couple II,1998.0,Adventure,37010639,97,6.5,English,Hollywood
Clay Pigeons,1998.0,Comedy,8000000,104,6.6,English,Hollywood
I'll Be Home for Christmas,1998.0,Comedy,30000000,86,5.5,English,Hollywood
Edge of Seventeen,1998.0,Comedy,700000,99,6.8,English,Hollywood
My Giant,1998.0,Comedy,37010639,103,5.0,English,Hollywood
Ringmaster,1998.0,Comedy,20000000,90,3.2,English,Hollywood
Another Day in Paradise,1998.0,Crime,4500000,101,6.5,English,Hollywood
Kissing a Fool,1998.0,Comedy,37010639,93,5.6,English,Hollywood
"A Cool, Dry Place",1998.0,Drama,37010639,97,6.2,English,Hollywood
Sour Grapes,1998.0,Comedy,37010639,91,5.8,English,Hollywood
Holy Man,1998.0,Comedy,60000000,114,4.9,English,Hollywood
Your Friends and Neighbors,1998.0,Comedy,5000000,100,6.3,English,Hollywood
Zero Effect,1998.0,Comedy,5000000,116,6.9,English,Hollywood
Krippendorf's Tribe,1998.0,Comedy,37010639,94,5.0,English,Hollywood
Hell's Kitchen,1998.0,Crime,6000000,95,4.7,English,Hollywood
Homegrown,1998.0,Comedy,37010639,102,5.8,English,Hollywood
Hurlyburly,1998.0,Comedy,15000000,122,5.9,English,Hollywood
Home Fries,1998.0,Comedy,35000000,91,5.1,English,Hollywood
Sweet Jane,1998.0,Drama,37010639,83,7.0,English,Hollywood
The Matrix,1999.0,Action,63000000,136,8.7,English,Hollywood
The Talented Mr. Ripley,1999.0,Crime,40000000,139,7.4,English,Hollywood
The Mummy,1999.0,Action,80000000,124,7.0,English,Hollywood
American Pie,1999.0,Comedy,11000000,95,7.0,English,Hollywood
The Green Mile,1999.0,Crime,60000000,189,8.6,English,Hollywood
American Beauty,1999.0,Drama,15000000,122,8.3,English,Hollywood
Star Wars: Episode I - The Phantom Menace,1999.0,Action,115000000,136,6.5,English,Hollywood
10 Things I Hate About You,1999.0,Comedy,30000000,97,7.3,English,Hollywood
The Sixth Sense,1999.0,Drama,40000000,107,8.1,English,Hollywood
Austin Powers: the Spy Who Shagged Me,1999.0,Action,33000000,95,6.6,English,Hollywood
Office Space,1999.0,Comedy,10000000,89,7.7,English,Hollywood
Galaxy Quest,1999.0,Adventure,45000000,102,7.3,English,Hollywood
Cruel Intentions,1999.0,Drama,10500000,97,6.8,English,Hollywood
The Blair Witch Project,1999.0,Horror,60000,81,6.5,English,Hollywood
The Virgin Suicides,1999.0,Drama,9000000,97,7.2,English,Hollywood
Magnolia,1999.0,Drama,37000000,188,8.0,English,Hollywood
Deep Blue Sea,1999.0,Action,60000000,105,5.9,English,Hollywood
The Boondock Saints,1999.0,Action,6000000,108,7.8,English,Hollywood
Varsity Blues,1999.0,Comedy,16000000,106,6.5,English,Hollywood
She's All That,1999.0,Comedy,10000000,95,5.9,English,Hollywood
Sleepy Hollow,1999.0,Fantasy,100000000,105,7.3,English,Hollywood
Lake Placid,1999.0,Action,35000000,82,5.7,English,Hollywood
Toy Story 2,1999.0,Animation,90000000,92,7.9,English,Hollywood
Dogma,1999.0,Adventure,10000000,130,7.3,English,Hollywood
Tarzan,1999.0,Animation,130000000,88,7.3,English,Hollywood
Election,1999.0,Comedy,25000000,103,7.2,English,Hollywood
Being John Malkovich,1999.0,Comedy,13000000,113,7.7,English,Hollywood
The Iron Giant,1999.0,Animation,70000000,86,8.0,English,Hollywood
Mystery Men,1999.0,Action,68000000,121,6.1,English,Hollywood
Wild Wild West,1999.0,Action,170000000,106,4.9,English,Hollywood
Big Daddy,1999.0,Comedy,34200000,93,6.4,English,Hollywood
Double Jeopardy,1999.0,Crime,70000000,105,6.5,English,Hollywood
The Insider,1999.0,Biography,90000000,157,7.8,English,Hollywood
Deuce Bigalow: Male Gigolo,1999.0,Comedy,17000000,88,5.7,English,Hollywood
The 13th Warrior,1999.0,Action,160000000,102,6.6,English,Hollywood
Life,1999.0,Comedy,80000000,108,6.8,English,Hollywood
End of Days,1999.0,Action,100000000,122,5.8,English,Hollywood
The Thomas Crown Affair,1999.0,Crime,48000000,113,6.9,English,Hollywood
Boys Don't Cry,1999.0,Biography,2000000,118,7.5,English,Hollywood
House on Haunted Hill,1999.0,Crime,37000000,93,5.6,English,Hollywood
But I'm a Cheerleader,1999.0,Comedy,1200000,85,6.7,English,Hollywood
Never Been Kissed,1999.0,Comedy,25000000,107,6.1,English,Hollywood
Jawbreaker,1999.0,Comedy,3500000,87,5.6,English,Hollywood
The Bone Collector,1999.0,Crime,73000000,118,6.7,English,Hollywood
Any Given Sunday,1999.0,Drama,55000000,162,6.9,English,Hollywood
A Walk on the Moon,1999.0,Drama,14000000,107,6.6,English,Hollywood
Summer of Sam,1999.0,Crime,22000000,142,6.7,English,Hollywood
The Cider House Rules,1999.0,Drama,24000000,126,7.4,English,Hollywood
October Sky,1999.0,Biography,25000000,108,7.8,English,Hollywood
The Haunting,1999.0,Fantasy,80000000,113,5.0,English,Hollywood
For Love of the Game,1999.0,Drama,80000000,137,6.6,English,Hollywood
Bringing Out the Dead,1999.0,Drama,55000000,121,6.8,English,Hollywood
Three Kings,1999.0,Action,75000000,114,7.1,English,Hollywood
Go,1999.0,Comedy,20000000,102,7.2,English,Hollywood
Payback,1999.0,Action,90000000,100,7.1,English,Hollywood
"South Park: Bigger, Longer & Uncut",1999.0,Animation,21000000,81,7.7,English,Hollywood
Idle Hands,1999.0,Comedy,25000000,92,6.2,English,Hollywood
Bowfinger,1999.0,Comedy,55000000,97,6.4,English,Hollywood
Detroit Rock City,1999.0,Comedy,34000000,95,6.9,English,Hollywood
The General's Daughter,1999.0,Crime,95000000,116,6.4,English,Hollywood
Entrapment,1999.0,Action,66000000,113,6.3,English,Hollywood
Stir of Echoes,1999.0,Horror,12000000,99,7.0,English,Hollywood
Teaching Mrs. Tingle,1999.0,Comedy,13000000,96,5.3,English,Hollywood
Bicentennial Man,1999.0,Comedy,100000000,132,6.9,English,Hollywood
Runaway Bride,1999.0,Comedy,70000000,116,5.6,English,Hollywood
The Thirteenth Floor,1999.0,Mystery,16000000,100,7.1,English,Hollywood
Inspector Gadget,1999.0,Action,90000000,78,4.2,English,Hollywood
Arlington Road,1999.0,Action,31000000,117,7.2,English,Hollywood
The Hurricane,1999.0,Biography,50000000,146,7.6,English,Hollywood
Drive Me Crazy,1999.0,Comedy,8500000,91,5.8,English,Hollywood
The Limey,1999.0,Crime,10000000,89,7.0,English,Hollywood
Message in a Bottle,1999.0,Drama,80000000,126,6.2,English,Hollywood
Stigmata,1999.0,Horror,29000000,103,6.2,English,Hollywood
The Other Sister,1999.0,Comedy,35000000,129,6.5,English,Hollywood
Analyze This,1999.0,Comedy,80000000,103,6.7,English,Hollywood
Brokedown Palace,1999.0,Drama,25000000,100,6.5,English,Hollywood
Holy Smoke,1999.0,Comedy,37010639,115,5.9,English,Hollywood
Virus,1999.0,Action,75000000,99,5.0,English,Hollywood
Superstar,1999.0,Comedy,34000000,81,5.1,English,Hollywood
The Best Man,1999.0,Comedy,9000000,120,6.8,English,Hollywood
Dick,1999.0,Comedy,13000000,94,6.2,English,Hollywood
True Crime,1999.0,Crime,55000000,127,6.6,English,Hollywood
Forces of Nature,1999.0,Comedy,75000000,105,5.4,English,Hollywood
Body Shots,1999.0,Drama,37010639,106,4.9,English,Hollywood
